rms,peak,crest_factor,energy_50hz,energy_100hz,energy_150hz,label
1.132068157196045,2.356379508972168,2.08148193359375,1.1496831178665161,0.8031384944915771,0.36781060695648193,0
0.06991994380950928,0.9981448650360107,14.275538444519043,0.05637698248028755,0.04780913144350052,0.03880929946899414,0
1.2462317943572998,2.9752280712127686,2.3873794078826904,0.17400312423706055,0.45535808801651,0.2762312889099121,0
1.188421607017517,2.5544135570526123,2.149416923522949,0.28553739190101624,0.27841439843177795,0.30545493960380554,0
0.7252016067504883,1.6189615726470947,2.2324297428131104,0.2524062395095825,0.23295769095420837,0.5502550005912781,0
0.84645015001297,1.2708756923675537,1.5014182329177856,0.2837321162223816,0.3424346446990967,0.28791895508766174,0
1.3317972421646118,2.7162859439849854,2.0395641326904297,0.4603918194770813,0.4620168209075928,0.4342459440231323,0
0.8200010061264038,2.5584752559661865,3.1200878620147705,0.42095986008644104,0.46691733598709106,0.34408172965049744,0
0.5280336141586304,1.7788763046264648,3.3688695430755615,0.22342896461486816,0.28151872754096985,0.17647266387939453,0
1.010961651802063,2.703434467315674,2.674121618270874,1.0485328435897827,0.694570779800415,0.4235275983810425,0
0.4789271950721741,1.7588648796081543,3.6725099086761475,0.1854083091020584,0.21243014931678772,0.3903251588344574,0
1.214998483657837,2.4943463802337646,2.0529625415802,0.4059489071369171,0.725203275680542,0.5107722282409668,0
1.1846983432769775,2.1948299407958984,1.8526487350463867,0.6400073170661926,0.7155447006225586,0.7257146835327148,0
0.9253365397453308,2.222123146057129,2.401421546936035,0.3530588150024414,0.8901442885398865,0.40145939588546753,0
0.8401829600334167,2.1917402744293213,2.6086463928222656,0.34728217124938965,0.805599570274353,0.35327595472335815,0
0.9254058599472046,2.020554542541504,2.183425188064575,0.4640478789806366,0.4370867609977722,0.21029944717884064,0
0.5664640665054321,2.0821354389190674,3.675670862197876,0.24552857875823975,0.39912915229797363,0.16498787701129913,0
0.5589767098426819,2.0647389888763428,3.6937835216522217,0.31807243824005127,0.3328581154346466,0.2316187471151352,0
0.7570328116416931,2.0589237213134766,2.719728469848633,0.3776276707649231,0.44086503982543945,0.4646095037460327,0
0.6691147089004517,2.0654540061950684,3.086845874786377,0.33699434995651245,0.22098475694656372,0.38374125957489014,0
0.7570963501930237,2.158968448638916,2.8516428470611572,0.576991856098175,0.3812243938446045,0.3984792232513428,0
0.15999723970890045,1.940645694732666,12.129244804382324,0.1633145958185196,0.043165422976017,0.15797877311706543,0
0.6272034645080566,2.045060396194458,3.260601282119751,0.25227999687194824,0.3016623258590698,0.2725694179534912,0
0.6870439052581787,2.050678014755249,2.9847846031188965,0.35580018162727356,0.6445494294166565,0.18135376274585724,0
0.24965764582157135,1.9728519916534424,7.902229309082031,0.11985369026660919,0.094327911734581,0.09834360331296921,0
0.050059590488672256,0.49683669209480286,9.924904823303223,0.05041082203388214,0.023631155490875244,0.020392481237649918,0
